301092770,CR-Ubl1+SF-Toxin1+CR-HNH1,DUF959,CR-Ubl1+SF-Toxin1+CR-HNH1,PITG_18826,462,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301094383,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_18133,414,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301107974,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_09053,408,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301107966,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_09047,416,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301090981,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_23182,416,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301107970,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_09051,416,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301107972,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_09052,386,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301089818,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_21034,416,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301094395,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_18144,408,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301094389,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_18140,408,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301127892,CR-Ubl1+XX333,-,CR-Ubl1+ParB-HTH+XX333,PITG_22154,404,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301107964,CR-Ubl1+XX333,-,CR-Ubl1+XX333,PITG_09043,416,eukaryota>stramenopiles,Phytophthora infestans T30-4,Crinkler (CRN) family protein [Phytophthora infestans T30-4]. 
301115470,CR-Ubl2,-,CR-Ubl2,PITG_04738,117,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301095399,CR-Ubl2,-,CR-Ubl2,PITG_17291,109,eukaryota>stramenopiles,Phytophthora infestans T30-4,hypothetical protein PITG_17291 [Phytophthora infestans T30-4]. 
301115564,CR-Ubl2,-,CR-Ubl2,PITG_04795,201,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115496,CR-Ubl2,-,CR-Ubl2,PITG_04751,167,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115508,CR-Ubl2,-,CR-Ubl2,PITG_04757,117,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301094467,CR-Ubl2+Tox-MPTase3,Tox-MPTase3,CR-Ubl2+Tox-MPTase3,PITG_18190,458,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301097453,CR-Ubl2+Tox-MPTase3,-,CR-Ubl2+Tox-MPTase3,PITG_16044,352,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115544,CR-Ubl2,-,CR-Ubl2+Trypsin,PITG_04781,219,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301123980,CR-Ubl2+CR-NTPase4,-,CR-Ubl2+CR-NTPase4,PITG_22655,214,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, partial [Phytophthora infestans T30-4]."
301115538,CR-Ubl2+CR-NTPase4,-,CR-Ubl2+CR-NTPase4,PITG_04778,286,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301101231,CR-Ubl2+CR-NTPase4+CR-REase6,-,CR-Ubl2+CR-NTPase4+CR-REase6,PITG_13484,626,eukaryota>stramenopiles,Phytophthora infestans T30-4,crinkler (CRN) domain-containing protein [Phytophthora infestans T30-4].
301115516,CR-Ubl2+CR-NTPase4+CR-REase6,-,CR-Ubl2+CR-NTPase4+CR-REase6,PITG_04761,694,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115850,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,-,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04963,721,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115518,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04764,735,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115528,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04769,735,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115514,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04760,735,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115526,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04768,736,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115580,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04812,748,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115524,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04767,736,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115522,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04766,735,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115574,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,-,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04805,742,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115520,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,HHH_3,CR-Ubl2+CR-NTPase4+CR-REase6+ComEA-HHH,PITG_04765,735,eukaryota>stramenopiles,Phytophthora infestans T30-4,"crinkler (CRN) family protein, putative [Phytophthora infestans T30-4]. "
301115542,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04780,325,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301103246,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_12072,326,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115500,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04753,327,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301115506,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04756,334,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301115558,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04792,249,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
301115478,CR-Ubl2+CR-Trypsin3,-,CR-Ubl2+Trypsin,PITG_04742,232,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115576,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04806,327,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115512,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04759,326,eukaryota>stramenopiles,Phytophthora infestans T30-4,CRN domain-containing protein-containing protein [Phytophthora infestans T30-4].
301115502,CR-Ubl2+CR-Trypsin3,Trypsin_2,CR-Ubl2+Trypsin,PITG_04754,327,eukaryota>stramenopiles,Phytophthora infestans T30-4,conserved hypothetical protein [Phytophthora infestans T30-4].
567963156,CR-Ubl1+CR-Ubl1,-,CR-Ubl1,L915_07120,94,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_07120 [Phytophthora parasitica].
568025961,CR-Ubl1+CR-Ubl1+CR-NTPase2+CR-REase12,-,CR-Ubl1+CR-Ubl1+CR-NTPase2+CR-REase12,L917_03274,785,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_03274 [Phytophthora parasitica].
567955569,CR-Ubl1+CR-REase4,-,CR-Ubl1+CR-REase4,L915_13285,343,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_13285, partial [Phytophthora parasitica]. "
568052698,CR-NTPase1,-,CR-NTPase1,L914_06215,187,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_06215 [Phytophthora parasitica].
568017411,CR-NTPase1,-,CR-NTPase1,L917_09875,437,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L917_09875, partial [Phytophthora parasitica]. "
567966533,CR-NTPase3,-,CR-NTPase3,L915_04627,323,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_04627, partial [Phytophthora parasitica]. "
567980184,CR-REase5,DUF1682,CR-REase5,L916_16413,275,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_16413 [Phytophthora parasitica].
567988188,CR-Ubl1+CR-NTPase1,-,CR-Ubl1+CR-NTPase1,L916_09952,510,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_09952, partial [Phytophthora parasitica]. "
568055331,CR-NTPase1,-,CR-NTPase1,L914_04212,269,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L914_04212, partial [Phytophthora parasitica]. "
568005421,CR-Ubl1+SF-Toxin1+CR-HNH1,-,CR-Ubl1+SF-Toxin1+CR-HNH1,L917_19704,322,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_19704 [Phytophthora parasitica].
567966156,CR-NTPase1+CR-REase1,-,CR-NTPase1+CR-REase1,L915_04838,436,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_04838 [Phytophthora parasitica].
568014538,CR-Ubl2,-,CR-Ubl2,L917_12236,217,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L917_12236, partial [Phytophthora parasitica]. "
567962665,CR-Ubl1+SF-Toxin1+CR-HNH1,-,CR-Ubl1+SF-Toxin1+CR-HNH1,L915_07527,446,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_07527, partial [Phytophthora parasitica]. "
567968322,CR-Ubl1+CR-Ubl1+CR-NTPase2+CR-REase12,-,CR-Ubl1+CR-Ubl1+CR-NTPase2+CR-REase12,L915_03398,927,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_03398 [Phytophthora parasitica].
568022337,CR-NTPase1,-,CR-NTPase1,L917_06092,187,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_06092 [Phytophthora parasitica].
568057808,CR-REase1,-,CR-REase1,L914_02208,184,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_02208 [Phytophthora parasitica].
568051077,CR-REase4+CR-Kinase3,Pkinase,CR-REase4+CR-Kinase3,L914_07415,408,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_07415 [Phytophthora parasitica].
567995462,CR-Ubl2,-,CR-Ubl2,L916_04343,49,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_04343 [Phytophthora parasitica].
568054860,CR-REase1,TCR,CR-REase1+CXC,L914_04572,246,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_04572 [Phytophthora parasitica].
567954178,CR-REase5,-,CR-REase5,L915_14350,275,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_14350 [Phytophthora parasitica].
568005659,CR-Ubl2+CR-Ubl2,-,-,L917_19508,177,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_19508 [Phytophthora parasitica].
567995181,-,-,-,L916_04561,107,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_04561 [Phytophthora parasitica].
567968971,CR-REase3,-,CR-REase3,L915_02809,128,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_02809 [Phytophthora parasitica].
567946498,CR-Ubl1,-,CR-Ubl1,L915_20550,173,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_20550 [Phytophthora parasitica].
568026332,CR-Ubl1,-,CR-Ubl1,L917_02941,137,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L917_02941, partial [Phytophthora parasitica]. "
568024133,CR-NTPase1+CR-REase1,-,CR-NTPase1+CR-REase1,L917_04685,425,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_04685 [Phytophthora parasitica].
567979792,CR-REase10+CR-Kinase2,APH,CR-REase10+CR-Kinase2,L916_16729,462,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_16729 [Phytophthora parasitica].
568055969,CR-Ubl1,-,CR-Ubl1,L914_03731,121,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L914_03731, partial [Phytophthora parasitica]. "
567996364,CR-Ubl1,-,CR-Ubl1,L916_03629,102,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_03629, partial [Phytophthora parasitica]. "
567991718,CR-Ubl1+CR-REase4,-,CR-Ubl1+CR-REase4,L916_07190,377,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_07190, partial [Phytophthora parasitica]. "
568012305,CR-Ubl1,-,CR-Ubl1,L917_14085,168,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_14085 [Phytophthora parasitica].
568028174,CR-Ubl1+CR-NTPase2+CR-NTPase2+CR-REase12,-,CR-NTPase2+CR-REase12,L917_01369,579,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_01369 [Phytophthora parasitica].
567984254,CR-Ubl1+CR-NTPase1+CR-REase1,RXT2_N,CR-Ubl1+CR-NTPase1+CR-REase1,L916_13176,647,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_13176, partial [Phytophthora parasitica]. "
567949104,CR-NTPase2+CR-REase12,Diphthamide_syn,CR-NTPase2+CR-REase12,L915_18461,1005,eukaryota>stramenopiles,Phytophthora parasitica,diphthamide biosynthesis protein 2 [Phytophthora parasitica]. 
567957652,CR-Ubl1+CR-REase5,Bud13,CR-Ubl1+CR-REase5,L915_11502,413,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_11502, partial [Phytophthora parasitica]. "
567986318,CR-Ubl1+CR-REase5,Bud13,CR-Ubl1+CR-REase5,L916_11418,413,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_11418, partial [Phytophthora parasitica]. "
567950007,CR-REase6,-,CR-REase6,L915_17705,283,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_17705 [Phytophthora parasitica].
568012879,CR-Ubl1+SF-Toxin1+CR-HNH1,-,CR-Ubl1+SF-Toxin1+CR-HNH1,L917_13650,393,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L917_13650, partial [Phytophthora parasitica]. "
568042909,CR-Ubl1+SF-Toxin1+CR-HNH1,-,CR-Ubl1+SF-Toxin1+CR-HNH1,L914_13776,366,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein, variant 2 [Phytophthora parasitica]."
568011448,CR-Ubl1,-,CR-Ubl1,L917_14869,79,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_14869 [Phytophthora parasitica].
567967896,CR-NTPase1+CR-REase1,-,CR-NTPase1+CR-REase1,L915_03695,255,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_03695 [Phytophthora parasitica].
567969694,CR-Ubl1,-,CR-Ubl1,L915_02229,83,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_02229, partial [Phytophthora parasitica]. "
567959553,CR-Ubl1+CR-NTPase1,-,CR-Ubl1+CR-NTPase1,L915_09973,342,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_09973 [Phytophthora parasitica].
567951138,CR-REase10+CR-Kinase2,APH,CR-REase10+CR-Kinase2,L915_16819,462,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_16819 [Phytophthora parasitica].
567964337,CR-NTPase1,-,CR-NTPase1,L915_06283,172,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_06283 [Phytophthora parasitica].
568007246,CR-NTPase2,Diphthamide_syn,CR-NTPase2,L917_18188,874,eukaryota>stramenopiles,Phytophthora parasitica,diphthamide biosynthesis protein 2 [Phytophthora parasitica]. 
567959501,CR-Ubl2,-,CR-Ubl2,L915_10005,101,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_10005 [Phytophthora parasitica].
568024495,CR-Ubl1+CR-Ubl1,-,CR-Ubl1+CR-Ubl1,L917_04418,274,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_04418 [Phytophthora parasitica].
567995156,CR-NTPase3,-,CR-NTPase3,L916_04582,322,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_04582, partial [Phytophthora parasitica]. "
568027321,CR-Ubl1,-,CR-Ubl1,L917_02117,84,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L917_02117, partial [Phytophthora parasitica]. "
567970885,CR-REase4,-,CR-REase4,L915_01224,262,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_01224, partial [Phytophthora parasitica]. "
567998680,CR-Ubl1,-,CR-Ubl1,L916_01674,49,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_01674, partial [Phytophthora parasitica]. "
568042908,CR-Ubl1+SF-Toxin1+CR-HNH1,-,CR-Ubl1+SF-Toxin1+CR-HNH1,L914_13776,426,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein, variant 1, partial [Phytophthora parasitica]. "
568058983,CR-Ubl1+CR-REase4+CR-Kinase3,Pkinase,CR-Ubl1+CR-REase4+CR-Kinase3,L914_01226,523,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_01226 [Phytophthora parasitica].
567966749,CR-Ubl1,-,CR-Ubl1,L915_04588,154,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_04588, partial [Phytophthora parasitica]. "
568015452,CR-Ubl1+CR-Ubl1+SF-Toxin1,-,CR-Ubl1+SF-Toxin1,L917_11466,136,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_11466 [Phytophthora parasitica].
567996365,CR-NTPase1+CR-REase1,-,CR-NTPase1+CR-REase1,L916_03630,306,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_03630 [Phytophthora parasitica].
568047746,CR-Ubl1+CR-NTPase5,-,CR-Ubl1+CR-NTPase5,L914_09977,466,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_09977 [Phytophthora parasitica].
567994873,CR-NTPase1,-,CR-NTPase1,L916_04783,281,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_04783 [Phytophthora parasitica].
568015675,CR-REase5,-,CR-REase5,L917_11286,291,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_11286 [Phytophthora parasitica].
567953119,CR-Ubl1+CR-Ubl1,-,CR-Ubl1,L915_15270,142,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_15270 [Phytophthora parasitica].
568025619,CR-Ubl1+CR-NTPase1,-,CR-Ubl1+CR-NTPase1,L917_03553,406,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_03553 [Phytophthora parasitica].
567996283,CR-Ubl1,-,CR-Ubl1,L916_03709,121,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_03709, partial [Phytophthora parasitica]. "
568056045,CR-NTPase1+CR-REase1,-,CR-NTPase1+CR-REase1,L914_03657,306,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_03657 [Phytophthora parasitica].
567999240,CR-Ubl1+CR-REase4,-,CR-Ubl1+CR-REase4,L916_01208,316,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L916_01208, partial [Phytophthora parasitica]. "
568020643,CR-Ubl1+CR-REase4+CR-Kinase3,Pkinase,CR-Ubl1+CR-REase4+CR-Kinase3,L917_07341,551,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L917_07341, partial [Phytophthora parasitica]. "
567959475,CR-Ubl1+CR-NTPase1,-,CR-Ubl1+CR-NTPase1,L915_10045,552,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L915_10045, partial [Phytophthora parasitica]. "
567988263,CR-Ubl1+CR-NTPase1,-,CR-Ubl1+CR-NTPase1,L916_09884,342,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_09884 [Phytophthora parasitica].
568015032,CR-NTPase1,Miro,CR-NTPase1,L917_11809,342,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_11809 [Phytophthora parasitica].
567970325,CR-REase2,-,CR-REase2,L915_01699,131,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_01699 [Phytophthora parasitica].
568012304,CR-Ubl1+CR-REase5,-,CR-Ubl1+CR-REase5,L917_14086,382,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_14086 [Phytophthora parasitica].
568017361,CR-Ubl1,-,CR-Ubl1,L917_09932,60,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_09932 [Phytophthora parasitica].
567975285,CR-Ubl1,-,CR-Ubl1,L916_20368,71,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L916_20368 [Phytophthora parasitica].
568037809,SF-Toxin1+CR-HNH1,-,SF-Toxin1+CR-HNH1,L914_17709,210,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L914_17709 [Phytophthora parasitica].
568054898,CR-Ubl1,Ank_2,ANK+CR-Ubl1,L914_04536,480,eukaryota>stramenopiles,Phytophthora parasitica,"hypothetical protein L914_04536, partial [Phytophthora parasitica]. "
568017447,CR-Ubl2,-,CR-Ubl2,L917_09831,101,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L917_09831 [Phytophthora parasitica].
567954176,CR-Ubl1,-,CR-Ubl1,L915_14351,119,eukaryota>stramenopiles,Phytophthora parasitica,hypothetical protein L915_14351 [Phytophthora parasitica].
